material name     |     G vrh     |     K vrh     |     Vicker's Hardness
O4Pd1Er1.33333333    50.93054984530616GPa   115.8452942352649GPa   4.621479775410084GPa
O4Pd1Ho1.33333333    51.375497251328845GPa   111.06261553637313GPa   5.130034780672053GPa
O4Pd1Lu1.33333333    51.190328056236446GPa   115.31897405553212GPa   4.730914703680112GPa
O4Pd1Tm1.33333333    49.7131447440196GPa   108.0957419076214GPa   4.92101743845136GPa
O4Pm1.33333333Re1    83.23802521768123GPa   154.74236220053544GPa   9.863285500019922GPa
O4Pm1.66666667Au1    37.49322287444879GPa   72.0690786034248GPa   4.758018637595387GPa
O4Re1Ac1.33333333    65.65788343149012GPa   120.35936933974948GPa   8.38169597080268GPa
O4S1Pu1.5    78.95714614378385GPa   161.4564219989395GPa   8.156481471090705GPa
O4Sc1.33333333Pd1    60.1195472597985GPa   124.68403366365821GPa   6.356294094856908GPa
O4Ti1W1.5    85.69568603013958GPa   162.57520253465654GPa   9.777310093062072GPa
O4Y1.33333333Re1    80.2920730681236GPa   158.00917179789943GPa   8.783444112519188GPa
O5.5As1Se3    65.94048352765363GPa   82.50771435056589GPa   14.837884532526832GPa
O5.5As1Sr3    59.388542671317325GPa   106.59381339842679GPa   8.000989223575143GPa
O5.5As3Cd1    59.69073708408219GPa   100.06374963638729GPa   8.951512061605747GPa
O5.5Au1Pu2    47.43999993826884GPa   113.27620789967544GPa   3.907511672653646GPa
O5.5Br1Ac2    39.46689765072007GPa   62.828370870188294GPa   6.967278830990454GPa
O5.5Br1Dy2    36.56113236441087GPa   60.008515489797304GPa   6.196453670243558GPa
O5.5Br1Gd2    39.92481180444338GPa   56.54748202009081GPa   8.505029026088318GPa
O5.5Br1Ho2    35.046052924378365GPa   57.61156020445914GPa   5.955201516275247GPa
O5.5Br1In2    57.78706344837915GPa   72.76208411697377GPa   13.391312924935153GPa
O5.5Br1La2    43.15530747782821GPa   64.58465756672541GPa   8.289213613306138GPa
O5.5Br1Nd2    40.417892993074894GPa   67.0229114540792GPa   6.6357503032628085GPa
O5.5Br1Pm2    39.2661828455188GPa   64.62965418904825GPa   6.557131099235599GPa
O5.5Br1Pr2    43.86213002442314GPa   68.52520414586989GPa   7.838085061880866GPa
O5.5Br1Sm2    39.680583037750324GPa   61.48796608700357GPa   7.319294690948551GPa
O5.5Br1Tb2    40.249976795821006GPa   70.90249926414391GPa   5.956115328829389GPa
O5.5Br1Y2    53.772785418157774GPa   78.37449483639764GPa   10.242890221458158GPa
O5.5Ce2Tl1    36.407299588463225GPa   74.89895144343818GPa   4.043347939681816GPa
O5.5Cl1Ca3    54.983549298679364GPa   88.62002074061023GPa   8.926863458385881GPa
O5.5Cl1Pu2    67.60166664995134GPa   109.86259830245658GPa   10.32940902545248GPa
O5.5Cl1Sr3    50.60155128902864GPa   89.99338617850113GPa   7.125375201784635GPa
O5.5Dy1W2    81.53910040948509GPa   169.14104229818545GPa   8.179589183804842GPa
O5.5Er1Re2    94.90661312977396GPa   207.42115114641695GPa   8.49389572447678GPa
O5.5F1Ce3    53.463473402966386GPa   84.54028696058239GPa   8.997914983090412GPa
O5.5F1Cr2    74.89315719341518GPa   71.75506246526874GPa   23.26204069293021GPa
O5.5Fe3Hg1    58.64678216448373GPa   131.54319261632017GPa   5.413729462781333GPa
O5.5Ho1W2    85.6403545167646GPa   171.23366766690674GPa   9.011060947605179GPa
O5.5K1Np2    46.098734375469384GPa   78.15822452992177GPa   7.139669808353755GPa
O5.5Lu1Re2    88.33527050462526GPa   196.532673472881GPa   7.7938591252508065GPa
O5.5Lu1W2    83.15392665905868GPa   163.757587785283GPa   9.017346051306593GPa
O5.5Nb3Ta1    80.71841515448723GPa   127.71072383709179GPa   12.257414189465601GPa
O5.5P3Te1    68.66723352786138GPa   89.04339043882311GPa   14.518280765617128GPa
O5.5Rb1Np2    39.72654539528849GPa   80.33483302793636GPa   4.562741274163071GPa
O5.5Rh1Ce2    63.14568915825166GPa   111.78109581215466GPa   8.58890006238848GPa
O5.5Rh1Os2    68.99565672037598GPa   147.1605571587971GPa   6.81400344995761GPa
O5.5Rh1Pu2    63.206597435421635GPa   128.24044033718303GPa   6.885047891651942GPa
O5.5Sb1Ba3    45.058462966592906GPa   82.90423349205943GPa   6.092279582340472GPa
O5.5Sb1Os2    67.43862028782297GPa   132.98292384824495GPa   7.615086720037116GPa
O5.5Sc1Re2    83.16832472012838GPa   169.33209493860488GPa   8.559292270258243GPa
O5.5Sc1W2    76.14655190431137GPa   152.73205597813666GPa   8.17192056625021GPa
O5.5Sc2Br1    60.303199456649956GPa   76.5522294125822GPa   13.645492210518618GPa
O5.5Se3Sb1    62.51357415554409GPa   84.81695435056592GPa   12.726794674192586GPa
O5.5Tb1W2    78.02602612355673GPa   167.6677041619764GPa   7.454529196799172GPa
O5.5Ti1As3    65.29493603549149GPa   111.3858914234941GPa   9.341052595710387GPa
O5.5Tl1Pu2    38.68649747047213GPa   73.68160806072527GPa   4.987054027147853GPa
O5.5Tm1W2    83.95792016908673GPa   169.0450390146258GPa   8.775934630228331GPa
O5.5Zn3Br1    63.773158483073274GPa   125.56613207141552GPa   7.291737789512547GPa
O5Cl1U1.5    77.31449574837383GPa   85.46571903985941GPa   19.63243810849505GPa
O5Zr1.5Ir1    77.96449756951802GPa   163.4642597799841GPa   7.754849507557985GPa
O6.5As1Os2    69.27943759749454GPa   125.14264686452805GPa   8.948857790865329GPa
O6.5As1Pu2    52.24228702499543GPa   123.84639186832086GPa   4.370303871595026GPa
O6.5Br1Ce2    53.89844871064534GPa   80.16382412855484GPa   9.95065048688968GPa
O6.5Br1Pu2    51.94795435347782GPa   99.4707809091622GPa   6.430807033949835GPa
O6.5Cl1Hf2    69.90584943717892GPa   83.76994134575438GPa   16.41502755103595GPa
O6.5Cl1Ta2    72.31493627604249GPa   109.69033479057298GPa   12.03066397594283GPa
O6.5Cl1Th2    71.34045051793346GPa   84.16822156525878GPa   17.008340599302468GPa
O6.5Nb2Tl1    56.920428878892565GPa   109.90754143542264GPa   6.851978515163077GPa
O6.5Re2Np1    78.79336191722305GPa   159.3282807599085GPa   8.289810193728545GPa
O6.5Rh1Np2    63.872407319067946GPa   105.34838565465817GPa   9.67302189353547GPa
O6.5Sb1Ce2    49.142468836039576GPa   101.11113289408034GPa   5.3930957412088GPa
O6.5Sc2I1    61.031520181811864GPa   82.59873502404751GPa   12.553162916969141GPa
O6.5Ta1Os2    86.56580471853205GPa   164.4412111684593GPa   9.833360550421402GPa
O6.5Ta1Re2    89.65596240689779GPa   163.83506535989375GPa   10.707252920566352GPa
O6.5Tc2Ta1    82.42664518170291GPa   152.64911504600263GPa   9.84713700779192GPa
O6.5Y2I1    52.92517622315296GPa   74.86269996221122GPa   10.588350349219148GPa
O6Ba3.5Ta1    62.62102548156794GPa   77.08274488586848GPa   14.641439228043879GPa
O6Br1Cd3.5    45.015796242730666GPa   99.24526632126981GPa   4.354192461045082GPa
O6Br1Pb3.5    36.35445335075652GPa   54.953234127407576GPa   7.092912450752413GPa
O6Br1Sr3.5    53.117317993031286GPa   95.62458777069918GPa   7.269587859509569GPa
O6Ca2.5I1    61.2175638450875GPa   89.41104774259085GPa   11.251801520616599GPa
O6Cl1Ba2.5    42.73649463680406GPa   84.35224194202776GPa   5.119868638986098GPa
O6Cl1Cr1.5    78.32430467384668GPa   85.4371686335712GPa   20.162830333787518GPa
O6Cl1Cu3.5    69.885953151486GPa   79.16986332246059GPa   17.73094884881743GPa
O6Cl1Zn3.5    75.20720406644627GPa   148.90246890572246GPa   8.260822099347333GPa
O6Cu3.5Br1    63.611764432822774GPa   82.07667008465678GPa   13.85004729043536GPa
O6Fe3.5I1    59.52114921219128GPa   102.79095098018223GPa   8.523673013882078GPa
O6I1Ba2.5    34.848849467469876GPa   72.69575684828298GPa   3.7546851843596443GPa
O6Ir1U1.5    75.20666949414482GPa   114.94110520645232GPa   12.244167774469407GPa
O6Mg3.5Br1    66.06136735335598GPa   123.66111574128034GPa   8.146157178957731GPa
O6Mg3.5I1    65.86923809117665GPa   122.92952368496007GPa   8.16658243020486GPa
O6P1S3.5    69.78630124404597GPa   85.25858936239956GPa   15.961951696805116GPa
O6Rh1U1.5    70.71589175535225GPa   103.57301700120588GPa   12.45588281221044GPa
O6S2.5Pt1    80.88023160226683GPa   93.66025421030669GPa   19.007648690464613GPa
O6S3.5As1    68.51182911116581GPa   88.3179057116329GPa   14.616576171867365GPa
O6S3.5Sb1    65.52729854528559GPa   85.55577122653123GPa   13.909056510147746GPa
O6Se3.5Ta1    60.54643716500385GPa   81.29876637500097GPa   12.62418048201672GPa
O6Sr2.5I1    52.120438230471436GPa   83.078052097441GPa   8.710627353726242GPa
O6Tl1U1.5    40.504108060432216GPa   84.46685023983457GPa   4.378496883776027GPa
O7Br1U1.5    57.41941345817986GPa   85.08119755419341GPa   10.498104933326873GPa
P1.33333333Br1Rb1    17.788749918622553GPa   29.917206404589333GPa   2.8641842960857673GPa
P1.33333333Ca1Eu1    24.244823658533488GPa   44.18858827269384GPa   3.3976951794099817GPa
P1.33333333Cl2Ge1    47.40303808857361GPa   85.09100195391808GPa   6.640642534387592GPa
P1.33333333Cl3Mn1    69.71714057742554GPa   91.5903718810585GPa   14.407108746812337GPa
P1.33333333K1Br1    33.51878495285105GPa   58.253968370169304GPa   5.174854869372545GPa
P1.33333333Sr1Te3    39.139680193802114GPa   63.11803668793689GPa   6.769981379432954GPa
P1.5Cl2.5Cr1    65.42380956893524GPa   77.5744762169706GPa   15.909294205874325GPa
P1.5Cl2.5V1    70.46581000538043GPa   85.10255400612188GPa   16.32855279888048GPa
P1As2.5Ac1.5    46.27606904584336GPa   66.88859418461946GPa   9.248098311823782GPa
P1Br1Pm1.33333333    33.014556040379205GPa   59.72398596404686GPa   4.731504313200585GPa
P1Cl3.66666667Pa1.33333333    51.630082291536226GPa   66.88426842499561GPa   11.843809837147806GPa
P1S5.5Pu2    50.97998717810064GPa   70.70255530240084GPa   10.604338477947392GPa
P1Sb2.5Ba1.25    19.354327013421386GPa   37.131373115567364GPa   2.281150394976069GPa
P1Se4.5Pu3    37.85762706779699GPa   67.20969578295107GPa   5.562366932746242GPa
P1Se5.5Eu2    31.80201711001519GPa   59.0477856730932GPa   4.3371889851151995GPa
P1Se5.5Sm2    32.208178938174896GPa   63.02604500275012GPa   3.9513980865626435GPa
P1Sr1.25Sb2.5    22.301601010422427GPa   38.765059448692334GPa   3.4399784987122928GPa
P1Te2.5Ba1    19.4740931152816GPa   38.78422341419911GPa   2.073422013276417GPa
P2.5As1Yb1.5    38.20233329609741GPa   58.16999413913505GPa   7.301486503403435GPa
P2.5Eu1.5Bi1    32.091521170273566GPa   58.04714895876848GPa   4.60538725682204GPa
P2.5I4.5Pr1    25.272626833326427GPa   59.63964482296518GPa   1.8451297789979284GPa
P2As1Sr1.5    43.17353588913471GPa   67.76592615711988GPa   7.679565994028341GPa
P2Ba1.5Bi1    19.436816752836716GPa   37.849587854577145GPa   2.2027812401885303GPa
P2Ca1Yb1.33333333    43.49875562711881GPa   65.0982095701132GPa   8.34177575603314GPa
P2Pd1.5Pm1    31.558872315238617GPa   79.49421160461517GPa   2.112056485682551GPa
P2Pd1.5Yb1    29.48097739266111GPa   59.01040855425512GPa   3.4282018282834095GPa
P3.5Se1Er1.5    42.056973851770884GPa   64.01205265065224GPa   7.902835752323629GPa
P3.66666667Se1.33333333Ho1    40.95399497819257GPa   66.99395716970052GPa   6.866162533294007GPa
P3As1Pu1.5    42.69918626276262GPa   66.57479487679008GPa   7.694091159678598GPa
P3Ca2.5Np1    36.35453414947575GPa   56.049921391692926GPa   6.862285060525412GPa
P3Ca2.5Pa1    39.51647783181795GPa   51.52933653408876GPa   9.597140171982238GPa
P3Ca2.5U1    40.170575330458774GPa   55.203470557341134GPa   8.961563762077025GPa
P3Cr3.5Pt1    55.03040914497813GPa   128.13078987745507GPa   4.759490548108626GPa
P3S2.5Pa1    56.33901049307603GPa   77.11693811065733GPa   11.64653615499045GPa
P3Sb1Ac1.33333333    46.42370879986689GPa   67.57268845105756GPa   9.170995488289844GPa
P3V1Eu2.5    53.08669928368089GPa   70.78645842190679GPa   11.586067693227832GPa
S1.16666667Te2.66666667La1    35.60645824078404GPa   59.48875095203926GPa   5.86899119737067GPa
S1.16666667Te2.66666667Nd1    34.358015596186476GPa   60.6592302518329GPa   5.1427273992971365GPa
S1.5As2Eu1    34.98090966930989GPa   60.37340460755473GPa   5.450144652976864GPa
S1.5Br6Pr1    27.934249387714708GPa   59.35716152455026GPa   2.8081374499690854GPa
S1.5Br6Y1    28.04298467115772GPa   60.97570652011967GPa   2.666671319135731GPa
S1.5I7Th1    27.91079113269814GPa   60.64491270634136GPa   2.6557563811865093GPa
S1.5Te2.5Eu1    33.36299171897664GPa   55.83626147715676GPa   5.520556099057826GPa
S1As2.66666667Pr1.33333333    40.21515216111896GPa   65.19046678178623GPa   6.8659420813065335GPa
S1As3.33333333Gd1.33333333    37.698805456937485GPa   70.4528483568631GPa   5.043472921594521GPa
S1As3.5La1.5    45.8838211167494GPa   68.1354220739684GPa   8.808539938994242GPa
S1As4.5Ce2.5    45.8116925708547GPa   71.70788941705368GPa   8.09251815825289GPa
S1Br4.5Cs2.5    12.194899223638759GPa   23.1172903303156GPa   1.0875827647648206GPa
S1Br8.5Eu1.5    29.639939898167366GPa   58.97927354499947GPa   3.493163963972865GPa
S1Br8.5Tb1.5    28.950262952036727GPa   59.71698042004039GPa   3.140386146595203GPa
S1Ca1.5Te3.5    33.37719690356616GPa   45.74862630784879GPa   7.76569751985093GPa
S1Cl8.5Er1.5    46.36066949314603GPa   74.6177588078926GPa   7.8117835513918905GPa
S1K3Te4.5    18.33750056851821GPa   33.2429950817952GPa   2.4676760043903077GPa
S1Sb4.5Dy2.5    44.613165890903204GPa   72.15604154348318GPa   7.511351947079477GPa
S1Sb4.5Er2.5    44.92001969670521GPa   71.28336821747298GPa   7.79110400683666GPa
S1Sb4.5Ho2.5    43.83868641032098GPa   72.21466707733221GPa   7.183527284620467GPa
S1Sb4.5Tb2.5    35.61584052077618GPa   70.09769667586752GPa   4.323023422059171GPa
S1Sc1.5As3.5    48.93883494719239GPa   79.04994550554503GPa   8.112896434962353GPa
S1Se3.5Eu1.5    31.04813809985653GPa   57.08307229136926GPa   4.318782128046677GPa
S1Se4.5Cs3    12.498601651474683GPa   26.03500217355504GPa   0.7138074759000128GPa
S1Se6Pu2.5    31.32486973443276GPa   65.20431227108668GPa   3.3622741382572814GPa
S1Te3.33333333Ba1.33333333    18.718363808238063GPa   36.17406131993244GPa   2.1349394343629147GPa
S1Te4Dy1.33333333    34.43598338132184GPa   63.28515633451288GPa   4.7797159737790915GPa
S1Te4Gd1.33333333    36.227525966273745GPa   62.120239024897GPa   5.690807381325262GPa
S1Te4Pr1.33333333    30.80665736478521GPa   47.30272169672418GPa   5.994653935141981GPa
S1Te4Sm1.33333333    32.58223174507836GPa   43.846439143809GPa   7.845465175764009GPa
S1Y1.5I8.5    30.508472356095652GPa   63.56786892340773GPa   3.2574855176547883GPa
S2.5As1Ba1    38.67621577843729GPa   65.12998870301993GPa   6.222961540625667GPa
S2.5Sb3Ce1    37.34303536773966GPa   61.74092725996452GPa   6.231819166540063GPa
S2.5Sr1Te1.5    36.88820471968378GPa   59.78284264048809GPa   6.382595966704736GPa
S2.66666667Te1.16666667Yb1    32.783650797806054GPa   55.51988658552552GPa   5.317709654790351GPa
S2Sn3.75Ac1    38.54016489822939GPa   64.20203386508793GPa   6.321294476487509GPa
S3.5As1Sr1    42.20948204643786GPa   72.68600246311513GPa   6.456429042160291GPa
S3.5Sb1Pa2    34.66758232115554GPa   68.87655017138668GPa   4.129389028269149GPa
S3.5Sn6La1    38.53933718656712GPa   60.05783001897098GPa   7.077793714624217GPa
S3.5Sn6Nd1    32.34754112411264GPa   58.045993083906176GPa   4.712370831064276GPa
S3.5Sn6Pr1    34.76259526095154GPa   58.61345945759247GPa   5.652168872691906GPa
S3.66666667Ca1Se1.33333333    44.886523863732194GPa   73.56203177753062GPa   7.387443677109989GPa
S3.66666667Se1.33333333Ba1    39.55302817554392GPa   64.62700285950103GPa   6.680460980851068GPa
S3.66666667Se1.33333333Sr1    39.50274242965743GPa   67.4778194324764GPa   6.183165212112398GPa
S3Se4.5Dy1    28.821825932808174GPa   62.97069629318416GPa   2.725971374683538GPa
S3Se4.5Gd1    29.77209493142676GPa   61.95082212273167GPa   3.178320128148475GPa
S3Se4.5Nd1    33.92151938798792GPa   65.2231291968803GPa   4.314156235463082GPa
S3Y1Pt1.5    33.13881368206306GPa   69.04617254201493GPa   3.567922399998009GPa
S4.5Dy1Pt1.5    54.63368135387521GPa   77.43553962154GPa   10.810612096210283GPa
S4.5Er1Pt1.5    53.636351156697316GPa   75.77523473807699GPa   10.714627190625563GPa
S4.5Se1.5Ce1    32.03366262998253GPa   66.69280790461931GPa   3.444617424237916GPa
S4.5Se1.5Pr1    30.26947866123859GPa   67.20436468148354GPa   2.7828059049759757GPa
S4Eu1.33333333Pt1    51.75396500653876GPa   63.539236978608436GPa   12.82857899960765GPa
S4Eu1.66666667Au1    33.079947855507555GPa   56.72057538161844GPa   5.241185956618365GPa
S4Sc1.66666667Au1    36.692752535112945GPa   71.95221728685857GPa   4.4838782789961735GPa
S4Se1Yb1.33333333    38.23678590803454GPa   64.42707298053791GPa   6.155346533442499GPa
S4Yb1.33333333Pt1    54.509786839121176GPa   63.17490771557183GPa   14.45442368194055GPa
S5.5Cl1Ca2    47.51504373564421GPa   70.78859765116015GPa   9.006365588899472GPa
S5.5Cl1Hf2    50.45742779857372GPa   77.07870678986582GPa   9.076755902089904GPa
S5.5Cl1Ho2    48.22801264163786GPa   61.3334406802757GPa   11.575199532417553GPa
S5.5Cl1La2    46.831015706523516GPa   67.28041048348585GPa   9.421862671744197GPa
S5.5Pd1Ac3    31.660509893373977GPa   69.36976404861008GPa   3.029339857043646GPa
S5.5Sc3Te1    44.93315639207113GPa   77.51968931292707GPa   6.787525027636578GPa
S5.5Se2La1    35.4462521981837GPa   65.99302184574974GPa   4.793153577402884GPa
S6Cl1Ba2.5    40.48620640722583GPa   65.38365853175355GPa   6.948439079779774GPa
S6Ti1Pu2.5    49.687656911566926GPa   71.40949705638262GPa   9.854395378489828GPa
S6V1Sr3.5    49.657754909519305GPa   72.71168698918271GPa   9.572174021614428GPa
Sb2Te1Ac1.33333333    28.70958168690855GPa   63.588976927939605GPa   2.6222531049288085GPa
Sc1Se2.5Te1    25.046402215605678GPa   60.50743714343329GPa   1.6893412558926828GPa
Se1.5Cs1Pb1    13.99984681352583GPa   37.26100793469477GPa   -0.020739504161076727GPa
Se1.5Sb2Eu1    23.954535545634563GPa   50.21828893657929GPa   2.39320674778516GPa
Se1.5Sn1.5Pr1    24.628572919001055GPa   46.415537714653276GPa   3.2088292129667835GPa
Se1Sb2.66666667Er1.33333333    41.42491259333451GPa   78.01610641165746GPa   5.423033088378713GPa
Se1Sb2.66666667Lu1.33333333    47.641605438060964GPa   79.88550492416779GPa   7.471491986737826GPa
Se1Sb2.66666667Tm1.33333333    41.226906454306764GPa   78.3641833660438GPa   5.309111788709119GPa
Se1Sb3.33333333Nd1.33333333    22.681316957553108GPa   62.91623596711105GPa   0.764223556864875GPa
Se1Sb4.5Dy2.5    44.566068967871296GPa   78.3700510550966GPa   6.525262208048208GPa
Se1Sb4.5Tb2.5    46.1584689035205GPa   78.8338001654292GPa   7.0609180744721805GPa
Se2.5Cs2Bi1    10.855391217767638GPa   32.83142045098323GPa   -0.789304663285781GPa
Se2.5Sr1Te1.5    26.10543769349142GPa   56.88009771037484GPa   2.4211231554767743GPa
Se2.5Te1.5Ba1    25.3484745111839GPa   45.410334864569535GPa   3.7003031136520175GPa
Se2.5Y1Te1    27.057542134173833GPa   61.475643598080275GPa   2.271247765296443GPa
Se2.66666667Pt1.16666667Ac1    24.968478724709627GPa   88.16377805444807GPa   0.002365598179694395GPa
Se2.66666667Te1.16666667Dy1    26.86298350192078GPa   57.56269320912979GPa   2.6212202631673334GPa
Se2.66666667Te1.16666667Er1    26.74374514860766GPa   58.35239516888415GPa   2.4892920415183113GPa
Se2.66666667Te1.16666667Eu1    26.945249908465986GPa   56.236654613959GPa   2.8076909224104316GPa
Se2.66666667Te1.16666667Tm1    28.0657464095464GPa   58.542291251985944GPa   2.9516907240226997GPa
Se3.5Lu1Ir1    34.845156847739574GPa   90.05913246807218GPa   2.2564491944572067GPa
Se3Pm1.33333333Pt1    25.46965397422546GPa   79.08566155892372GPa   0.5304175187471332GPa
Se4.5Br1Pu2    29.116603298050713GPa   56.83235035678362GPa   3.572340702922965GPa
Se4.5Er1Ir2    35.0220656820465GPa   126.06275901524937GPa   0.5781885039113699GPa
Se4.5Eu1Pt3    31.951725535584142GPa   89.7182566162048GPa   1.5346832384421054GPa
Se4.5Ho1Ir2    34.87127262818828GPa   126.06275901524937GPa   0.5511941339378934GPa
Se4.5Ir1Ac2    33.328823619907304GPa   81.5270788591439GPa   2.462052469629117GPa
Se4.5Sb1Pu3    32.244669749909455GPa   65.45556154714436GPa   3.6637117312375302GPa
Se4.5Tm1Ir2    35.38088549085049GPa   126.47682971940255GPa   0.6288266683164596GPa
Se4Te1Yb1.33333333    31.053282003541852GPa   56.00506580087901GPa   4.486049872654912GPa
Se5.5Er2Pa1    34.68417909619921GPa   67.67281297709879GPa   4.2841015135137575GPa
Se5.5Hg1Ac3    27.567411473973426GPa   54.76090701208934GPa   3.2361178705856446GPa
Se5.5I1Dy2    30.608344836704585GPa   59.759179664557415GPa   3.7652758719771278GPa
Se5.5I1Pu2    28.729426298060375GPa   56.40357902170447GPa   3.476867373193091GPa
Se5.5I1Yb2    32.19966374351013GPa   56.89953650167028GPa   4.831264249383181GPa
Se5.5Nb1Lu3    42.6216159396028GPa   92.80841023752183GPa   4.2269210434852615GPa
Se5.5Sn1Pa3    32.77090502687888GPa   63.46029650331738GPa   4.108610952309427GPa
Si1.16666667Br2.66666667Sr1    41.54166594290423GPa   56.67315737816644GPa   9.303188777363427GPa
Si1.16666667Cl2.66666667Ba1    47.2653156607965GPa   66.9631710873091GPa   9.69474727284497GPa
Si1.33333333Cl1.33333333V1    66.26283078677022GPa   113.19208048366309GPa   9.427794123630294GPa
Si1.5Cl1Ga1    48.10096747463366GPa   77.45823254647281GPa   8.040808137551897GPa
Si1.5Cl1Sc1    55.27913004901953GPa   107.9828254485012GPa   6.554322962062059GPa
Si1.5Cl2Hf1    59.65437955409237GPa   78.79918847416548GPa   12.788899078995962GPa
Si1.5Cl2Zr1    64.66190889464374GPa   74.87768542450111GPa   16.307490482298284GPa
Si1.5Cl3Sm1    54.61583568065088GPa   77.23468334914575GPa   10.844702754783876GPa
Si1.5S1.5Nd1    48.36274824696381GPa   65.88713923222969GPa   10.469453940931693GPa
Si1.5Se1.5Y1    48.316266159433575GPa   112.85121553879537GPa   4.164428435343422GPa
Si1Cl1.33333333Pb2.66666667    25.223856761485617GPa   38.42956631305331GPa   5.075149059533734GPa
Si1Cl2.66666667Pa1.33333333    52.30947604732414GPa   71.51083411929751GPa   11.045056407749582GPa
Si1S3Ce2.5    49.47689451398177GPa   70.26460589295988GPa   10.002427051367519GPa
Si1Sb2.66666667Ho1.33333333    45.581857164083594GPa   78.70794336251289GPa   6.859803575930563GPa
Si1Sb2.66666667Tm1.33333333    46.32755594788707GPa   79.10918274693526GPa   7.084460125734095GPa
Si1Se3Ce2.5    41.73431946567714GPa   65.0701746102876GPa   7.552099876644933GPa
Si2.5S3Hf1    64.57797236257649GPa   76.8976343001206GPa   15.6728212719505GPa
Si2.66666667Cl1.33333333Sn1    42.07605682729146GPa   66.33705009441412GPa   7.465422765429441GPa
Si2As1.33333333Hf1    95.96211170651672GPa   154.97514957224425GPa   13.481947373911602GPa
Si2S1Er1.33333333    63.640050625476526GPa   102.03004302893645GPa   10.07269745703994GPa
Si2S1Gd1.33333333    62.63934500853113GPa   108.4823912394706GPa   8.833862624244379GPa
Si2S1Lu1.33333333    67.59912131893125GPa   122.60882182449944GPa   8.72211906713515GPa
Si2S1Pr1.33333333    47.57486056235946GPa   88.52802679083699GPa   6.262815907198158GPa
Si2S1Sm1.33333333    50.879744119096195GPa   104.6412238598508GPa   5.569668835855456GPa
Si2S1Tm1.33333333    60.50635923700081GPa   116.09062325123841GPa   7.286748724423068GPa
Si2S1Y1.33333333    55.3317176816212GPa   112.33711801421695GPa   6.1377105678123876GPa
Si2Se1Tm1.33333333    52.564587525759705GPa   131.51099204866603GPa   3.9448211438066076GPa
Si3.75Cl2Ta1    68.19075079982353GPa   124.40028726956591GPa   8.702460420212363GPa
Si4.5Br3Bi1    33.140461283923294GPa   61.99734424168664GPa   4.450454014139628GPa
Si4.5Cl2Cr1    73.21982330793098GPa   100.07959716480805GPa   14.10208383799121GPa
Si4.5Cl3In1    50.34531104995474GPa   86.34109528425364GPa   7.534005791653437GPa
Si4.5S2.5Dy1    62.253836246963104GPa   89.57084618555527GPa   11.64726443894681GPa
Si4.5S2.5Ho1    62.253836246963104GPa   91.27568864598878GPa   11.327685702968976GPa
Si5.5S3Zr1    67.33497525237568GPa   105.07655167986435GPa   10.94538898066709GPa
Si6S3.5La1    64.24538202244325GPa   68.79958553037694GPa   18.077405286517607GPa
Si6S3.5Tb1    64.45154569061533GPa   87.90781117046885GPa   12.911911931863942GPa
Te6.5I1Nd2    21.11066184143265GPa   51.43886948748641GPa   1.2006817993452694GPa
Te6.5I1Pr2    20.743781536037762GPa   49.51795962511573GPa   1.2588849228479475GPa
Te6.5I1Sm2    21.11066184143265GPa   52.085071767122244GPa   1.1397700533137627GPa
Ti1Br1.33333333Sn1.33333333    29.364008610162163GPa   60.84387424308891GPa   3.159028247794576GPa
Ti3Se4.5Ac1    51.424563371783236GPa   84.00488871829552GPa   8.29010770944124GPa
Ti3Se4.5Dy1    50.433475058163204GPa   93.47207521770268GPa   6.629502471728893GPa
Ti3Se4.5Er1    50.23732859405995GPa   94.07470632373906GPa   6.492231239504164GPa
Ti3Se4.5Gd1    53.614063175423716GPa   93.39772001251212GPa   7.730518586318102GPa
Ti3Se4.5Ho1    50.40931145713229GPa   93.59544957004601GPa   6.606569950021054GPa
Ti3Se4.5La1    49.6218192045429GPa   82.75990849499806GPa   7.791607730656127GPa
Ti3Se4.5Lu1    45.479804276999566GPa   98.61584972441297GPa   4.543692065296621GPa
Ti3Se4.5Pr1    49.37220838039261GPa   80.78223626770942GPa   8.003536975110173GPa
Ti3Se4.5Sm1    49.39645106931993GPa   83.74677919797257GPa   7.558284012783082GPa
Ti3Se4.5Tm1    49.63504583818703GPa   96.52342439348595GPa   6.018169667475558GPa
V1Se3Pr1.33333333    40.14010804007875GPa   72.45460030220899GPa   5.690267585901559GPa
V1Se5.5Er3    41.2733833247552GPa   82.36762075702276GPa   4.854089399628562GPa
V1Se5.5Ho3    38.92249548610233GPa   79.88845673491647GPa   4.343884986052645GPa
V3.5Br3Sn1    36.93596538458321GPa   88.23350642103425GPa   2.963655506645832GPa
Zr1Ru1.33333333Sb2.66666667    47.04805636972771GPa   105.70977483438422GPa   4.381182323142739GPa
