material name     |     G vrh     |     K vrh     |     Vicker's Hardness
O4Pd1Er1.33333333    61.22752478188816GPa   113.69502575702685GPa   7.762271546199402GPa
O4Pd1Ho1.33333333    61.09238573087466GPa   108.30715267589544GPa   8.347193947092917GPa
O4Pd1Lu1.33333333    64.84351343944358GPa   165.68234830306702GPa   4.661301751787296GPa
O4Pd1Tm1.33333333    61.844451652783484GPa   116.8217416909499GPa   7.611092441980983GPa
O4Pm1.33333333Re1    74.05177581410244GPa   173.9568586713527GPa   6.135832697432566GPa
O4Pm1.66666667Au1    49.7689971638365GPa   84.27183972251046GPa   7.620485042279567GPa
O4Re1Ac1.33333333    68.74275916465744GPa   175.0803383570782GPa   4.9574804163924036GPa
O4S1Pu1.5    56.305073180869215GPa   104.86109006123291GPa   7.212265460299003GPa
O4Sc1.33333333Pd1    70.41771900204384GPa   140.8242878538845GPa   7.709250416583407GPa
O4Ti1W1.5    88.20973998548966GPa   151.7801898848549GPa   11.567662433814236GPa
O4Y1.33333333Re1    79.89008916641566GPa   167.53261826167224GPa   7.907086960876651GPa
O5.5As1Se3    59.280617775270294GPa   105.44492498469077GPa   8.105849212399704GPa
O5.5As1Sr3    57.035791531444254GPa   118.26448862707089GPa   6.0746359553853395GPa
O5.5As3Cd1    62.9632269950712GPa   120.04176384160473GPa   7.607395746595902GPa
O5.5Au1Pu2    64.7905725132382GPa   102.44340872711143GPa   10.426627214578776GPa
O5.5Br1Ac2    54.80644367926662GPa   98.39020889174053GPa   7.493631033444569GPa
O5.5Br1Dy2    55.65083439933898GPa   88.61573042357226GPa   9.182744422273208GPa
O5.5Br1Gd2    53.05433073600012GPa   90.12934927187847GPa   7.9830149574962GPa
O5.5Br1Ho2    55.197474909097GPa   89.04143042357225GPa   8.941954730233618GPa
O5.5Br1In2    56.900306006551176GPa   110.5345644507597GPa   6.780551408843088GPa
O5.5Br1La2    55.06919318435322GPa   98.29614957502423GPa   7.593929440605473GPa
O5.5Br1Nd2    55.968540664848135GPa   96.07378204118145GPa   8.194996645471251GPa
O5.5Br1Pm2    55.39253266982524GPa   96.98851412668704GPa   7.872367738454836GPa
O5.5Br1Pr2    56.389196524777326GPa   94.63928204118143GPa   8.544502717254495GPa
O5.5Br1Sm2    51.51361132300012GPa   95.27388328131242GPa   6.773580078937398GPa
O5.5Br1Tb2    56.3662297785013GPa   91.13032297003325GPa   9.057651109794849GPa
O5.5Br1Y2    66.59930950487316GPa   98.8674428799116GPa   11.68949963212345GPa
O5.5Ce2Tl1    52.54298555462245GPa   92.97360729781802GPa   7.412440865543658GPa
O5.5Cl1Ca3    65.56340625767876GPa   109.20414675475986GPa   9.72129024184343GPa
O5.5Cl1Pu2    56.40969229957331GPa   98.27393887278424GPa   8.053578714127164GPa
O5.5Cl1Sr3    51.1537288554729GPa   104.09748022198353GPa   5.7037137238929265GPa
O5.5Dy1W2    74.17465028154946GPa   146.37942188623117GPa   8.212869787338388GPa
O5.5Er1Re2    75.91378950248617GPa   142.083148728007GPa   9.092551993317578GPa
O5.5F1Ce3    58.0753187080604GPa   105.3411959334908GPa   7.724950852804255GPa
O5.5F1Cr2    76.78664137296074GPa   106.63596901217484GPa   14.260723594809935GPa
O5.5Fe3Hg1    71.04637047099575GPa   122.15279023534369GPa   9.847216862967818GPa
O5.5Ho1W2    73.25350915849344GPa   147.19172734813944GPa   7.89884101046766GPa
O5.5K1Np2    51.590737939113886GPa   78.01658685792044GPa   9.380399865968162GPa
O5.5Lu1Re2    79.81237599560643GPa   142.73088749531567GPa   10.133402251883586GPa
O5.5Lu1W2    72.33053992457987GPa   143.53785580540182GPa   7.97713081626164GPa
O5.5Nb3Ta1    78.64996068154481GPa   160.29233259497GPa   8.174625163744038GPa
O5.5P3Te1    79.8344180841355GPa   119.30439345540358GPa   13.206368219554577GPa
O5.5Rb1Np2    53.33936712140513GPa   78.59348097063803GPa   10.0135790220014GPa
O5.5Rh1Ce2    50.84076708871831GPa   100.60594321063108GPa   5.9611256380100475GPa
O5.5Rh1Os2    70.13944748791742GPa   155.18557477370737GPa   6.492876366997377GPa
O5.5Rh1Pu2    57.76581826442755GPa   102.13442765143596GPa   8.016180683965533GPa
O5.5Sb1Ba3    54.13029311540222GPa   97.45720634321482GPa   7.38258582156279GPa
O5.5Sb1Os2    69.77979663022467GPa   149.95271497264085GPa   6.792848777562893GPa
O5.5Sc1Re2    88.03852315763487GPa   147.00158404780845GPa   12.071758008464299GPa
O5.5Sc1W2    86.33622839699105GPa   149.99526913822427GPa   11.22453541670692GPa
O5.5Sc2Br1    73.71967052798941GPa   100.8984313783691GPa   14.143286074100942GPa
O5.5Se3Sb1    57.28689090059768GPa   103.28848524792902GPa   7.714606630051534GPa
O5.5Tb1W2    72.96768636754938GPa   134.0455732784868GPa   9.076435306270453GPa
O5.5Ti1As3    73.88140745582774GPa   123.7470634494512GPa   10.55324742504245GPa
O5.5Tl1Pu2    59.37117123040456GPa   96.99721123501091GPa   9.278544323860894GPa
O5.5Tm1W2    73.3763317999184GPa   145.92825913375083GPa   8.041743910624433GPa
O5.5Zn3Br1    64.10208127866217GPa   123.65726810440579GPa   7.572887154809534GPa
O5Cl1U1.5    64.53049458569099GPa   101.63251753202779GPa   10.456723218998732GPa
O5Zr1.5Ir1    77.9720060260013GPa   172.77122878541974GPa   7.081864676620896GPa
O6.5As1Os2    70.66428952890726GPa   169.3827793847473GPa   5.681583804610595GPa
O6.5As1Pu2    63.58771297155405GPa   118.13932685846235GPa   7.996346474063914GPa
O6.5Br1Ce2    56.397075081335295GPa   100.90171645559366GPa   7.71331776403826GPa
O6.5Br1Pu2    60.64555117828525GPa   105.93623312499162GPa   8.495822587632736GPa
O6.5Cl1Hf2    80.39238014800759GPa   103.00532988230272GPa   16.48212278937519GPa
O6.5Cl1Ta2    82.07922341210619GPa   178.37457324206363GPa   7.627956827268992GPa
O6.5Cl1Th2    64.4828375222099GPa   103.73687816152426GPa   10.120870451976836GPa
O6.5Nb2Tl1    69.41259644528968GPa   117.0530775253832GPa   9.964216519832966GPa
O6.5Re2Np1    80.7270558976862GPa   180.96051573133974GPa   7.150220231756123GPa
O6.5Rh1Np2    59.050120111837515GPa   109.97971568394891GPa   7.499938142629052GPa
O6.5Sb1Ce2    62.135221858594996GPa   115.10627331334562GPa   7.885593338773875GPa
O6.5Sc2I1    71.72949290542522GPa   105.24981198515337GPa   12.55179815321572GPa
O6.5Ta1Os2    85.51255522552653GPa   141.7960937902029GPa   11.938096116191206GPa
O6.5Ta1Re2    87.7111179356904GPa   155.86917482764335GPa   10.981746497846943GPa
O6.5Tc2Ta1    80.6900151395358GPa   167.42837659765308GPa   8.107561634076554GPa
O6.5Y2I1    70.18148712593644GPa   103.88232527224726GPa   12.198364475146514GPa
O6Ba3.5Ta1    65.28725172384185GPa   101.9520648028157GPa   10.684548248884829GPa
O6Br1Cd3.5    55.69139470013647GPa   113.21340674699768GPa   6.158568665948183GPa
O6Br1Pb3.5    51.6445758363578GPa   81.27757395519184GPa   8.822861822624752GPa
O6Br1Sr3.5    57.14467319365087GPa   100.62514896331889GPa   7.999065678332837GPa
O6Ca2.5I1    62.26921084701115GPa   96.59800503467608GPa   10.414268705461946GPa
O6Cl1Ba2.5    50.702465110746864GPa   104.18593918228052GPa   5.560898779720343GPa
O6Cl1Cr1.5    75.47705062540597GPa   108.36647356208472GPa   13.434939187078463GPa
O6Cl1Cu3.5    69.93322839148642GPa   100.78625998561132GPa   12.648406471486906GPa
O6Cl1Zn3.5    72.82341574781755GPa   134.38414337150954GPa   8.999094910867496GPa
O6Cu3.5Br1    63.36837980630923GPa   105.5705840145645GPa   9.467265071138115GPa
O6Fe3.5I1    67.29260727460434GPa   113.36177152297564GPa   9.746376851414828GPa
O6I1Ba2.5    53.598202147513575GPa   92.98542375530015GPa   7.780607451354552GPa
O6Ir1U1.5    69.17061728924466GPa   104.11641674016008GPa   11.777297427681184GPa
O6Mg3.5Br1    68.58042071120036GPa   128.78574714662324GPa   8.350524278168933GPa
O6Mg3.5I1    70.12599891590982GPa   127.04064485071731GPa   8.993192385387768GPa
O6P1S3.5    63.8543632267724GPa   122.03747332233598GPa   7.66454688865621GPa
O6Rh1U1.5    62.25030890082056GPa   113.56120907263717GPa   8.09504934578598GPa
O6S2.5Pt1    75.1495929244113GPa   109.07275341305244GPa   13.186508960592693GPa
O6S3.5As1    71.75270977891535GPa   122.2392764691935GPa   10.061396786748292GPa
O6S3.5Sb1    72.31535489522153GPa   117.71050797753695GPa   10.839670102350782GPa
O6Se3.5Ta1    64.14376524767968GPa   95.31193166426824GPa   11.354357127148527GPa
O6Sr2.5I1    59.05022096764949GPa   100.5226591930892GPa   8.664736486748678GPa
O6Tl1U1.5    60.72079930063926GPa   112.78907744983553GPa   7.706187147978017GPa
O7Br1U1.5    62.4597125290851GPa   98.2216210119009GPa   10.225912908883874GPa
P1.33333333Br1Rb1    12.559949003353495GPa   41.54223872948817GPa   -0.8316941651833099GPa
P1.33333333Ca1Eu1    27.9258172373116GPa   50.96674539491584GPa   3.938165582947951GPa
P1.33333333Cl2Ge1    55.68255309862266GPa   98.18298866618996GPa   7.8164482363880925GPa
P1.33333333Cl3Mn1    57.33919055186172GPa   100.77938012131095GPa   8.045048080909492GPa
P1.33333333K1Br1    22.003385522129314GPa   50.915949674001695GPa   1.571724799210931GPa
P1.33333333Sr1Te3    39.00063601584882GPa   62.63934995180882GPa   6.7960171646300935GPa
P1.5Cl2.5Cr1    51.480565255386416GPa   80.03107515103585GPa   8.971577381658644GPa
P1.5Cl2.5V1    76.40867240978393GPa   107.01639573248549GPa   14.040741125010452GPa
P1As2.5Ac1.5    51.0808547063711GPa   75.01213750859046GPa   9.738525342473206GPa
P1Br1Pm1.33333333    36.88745083620843GPa   51.27116457781058GPa   8.229240728790419GPa
P1Cl3.66666667Pa1.33333333    58.495246988744015GPa   81.25384816512015GPa   11.716658228924384GPa
P1S5.5Pu2    41.9852924453158GPa   67.64880247215211GPa   7.189695797494576GPa
P1Sb2.5Ba1.25    30.285490703113254GPa   59.395820643837816GPa   3.6880938178736677GPa
P1Se4.5Pu3    38.701560192136284GPa   63.13248689079748GPa   6.576296330604263GPa
P1Se5.5Eu2    36.32193165683031GPa   66.8702906390635GPa   5.009467128458663GPa
P1Se5.5Sm2    37.87948589203363GPa   67.24573013465111GPa   5.56567188636213GPa
P1Sr1.25Sb2.5    30.293529888773584GPa   58.38130756034254GPa   3.8274522449366444GPa
P1Te2.5Ba1    30.765349681338474GPa   55.911034534633856GPa   4.379151798127127GPa
P2.5As1Yb1.5    48.04254876983985GPa   64.94310789202385GPa   10.54004181299434GPa
P2.5Eu1.5Bi1    42.020704609860786GPa   54.50862091524257GPa   10.138441848038847GPa
P2.5I4.5Pr1    31.607093896360233GPa   69.09673322349589GPa   3.0393001916616837GPa
P2As1Sr1.5    47.431911720901816GPa   73.66813616006239GPa   8.423961255913538GPa
P2Ba1.5Bi1    20.463668936933793GPa   48.14827367918412GPa   1.2972101934399216GPa
P2Ca1Yb1.33333333    41.97445908954143GPa   59.57733865502434GPa   8.817455472258576GPa
P2Pd1.5Pm1    52.35567576335059GPa   109.46603391645183GPa   5.547803552401408GPa
P2Pd1.5Yb1    45.5132737061269GPa   62.71749900113222GPa   9.826775720250351GPa
P3.5Se1Er1.5    46.61734542470077GPa   68.59603873077899GPa   9.046504695465618GPa
P3.66666667Se1.33333333Ho1    40.71196931118191GPa   67.96474223806037GPa   6.601086906637439GPa
P3As1Pu1.5    42.862545849812165GPa   60.56094181389628GPa   9.02711474028995GPa
P3Ca2.5Np1    35.713354726409754GPa   58.42527503134521GPa   6.105942138754569GPa
P3Ca2.5Pa1    38.264105859554GPa   60.10493483110441GPa   6.942700260914668GPa
P3Ca2.5U1    38.23197619546332GPa   60.42843882192125GPa   6.865895904073971GPa
P3Cr3.5Pt1    53.83995632999372GPa   133.19871398533786GPa   4.135981330101313GPa
P3S2.5Pa1    54.814036004098504GPa   69.87019155719962GPa   12.666194284159603GPa
P3Sb1Ac1.33333333    43.716493960496784GPa   65.34720819196968GPa   8.390607984530543GPa
P3V1Eu2.5    56.08715202342027GPa   75.87341823350172GPa   11.810862530384474GPa
S1.16666667Te2.66666667La1    39.39734026804887GPa   57.95153296398922GPa   7.92165477313033GPa
S1.16666667Te2.66666667Nd1    36.61941849586572GPa   56.781001095552384GPa   6.838434898492041GPa
S1.5As2Eu1    45.631949260031476GPa   67.8164176800125GPa   8.759405293121594GPa
S1.5Br6Pr1    38.1991510048251GPa   78.43210095853277GPa   4.260665929910153GPa
S1.5Br6Y1    41.9823117305884GPa   87.5045263816557GPa   4.539381708508244GPa
S1.5I7Th1    38.673125372901275GPa   73.54148752532743GPa   5.000006622921264GPa
S1.5Te2.5Eu1    35.99039492897451GPa   56.83955747100045GPa   6.532266927773861GPa
S1As2.66666667Pr1.33333333    49.97613315446506GPa   70.94614466925624GPa   10.084940445202989GPa
S1As3.33333333Gd1.33333333    46.65958747355931GPa   98.86759662404125GPa   4.866981211037046GPa
S1As3.5La1.5    45.48124654297058GPa   90.90865204744583GPa   5.297699077602774GPa
S1As4.5Ce2.5    45.7493663663451GPa   78.19780986633361GPa   6.999266587643763GPa
S1Br4.5Cs2.5    10.606916893151942GPa   44.726443711415826GPa   -1.5216452137347636GPa
S1Br8.5Eu1.5    35.64662625548495GPa   79.51924646329982GPa   3.3280485949133087GPa
S1Br8.5Tb1.5    35.886312373823564GPa   82.70206416847533GPa   3.115556307290343GPa
S1Ca1.5Te3.5    40.09474791570152GPa   59.759580992020176GPa   7.865549877461845GPa
S1Cl8.5Er1.5    51.10347909385379GPa   93.12028228281854GPa   6.898713493917709GPa
S1K3Te4.5    20.92531842099156GPa   52.80658962424124GPa   1.011108288353448GPa
S1Sb4.5Dy2.5    46.14698601501593GPa   78.06433020355922GPa   7.1726001332936935GPa
S1Sb4.5Er2.5    47.05632930065739GPa   79.4321780703266GPa   7.315227142748151GPa
S1Sb4.5Ho2.5    46.18758589132342GPa   79.4321780703266GPa   6.983342285900299GPa
S1Sb4.5Tb2.5    45.71443489227945GPa   75.33882116613371GPa   7.430655805950959GPa
S1Sc1.5As3.5    55.211434591523776GPa   113.69055117031759GPa   5.976218823509699GPa
S1Se3.5Eu1.5    36.58732359959836GPa   61.4119782551511GPa   5.962293438847832GPa
S1Se4.5Cs3    12.941370969308446GPa   48.93840235910059GPa   -1.1134637808986183GPa
S1Se6Pu2.5    35.39042088667661GPa   63.52646640726262GPa   5.12582471827365GPa
S1Te3.33333333Ba1.33333333    31.544004492587774GPa   57.45958338676006GPa   4.467494853733921GPa
S1Te4Dy1.33333333    41.377098174987935GPa   64.45465750096011GPa   7.5103290091448915GPa
S1Te4Gd1.33333333    44.074151693861126GPa   62.79130038641052GPa   9.106830459938848GPa
S1Te4Pr1.33333333    41.25120010509826GPa   60.12633896955176GPa   8.340062209967174GPa
S1Te4Sm1.33333333    46.02378239485346GPa   64.12927237670097GPa   9.744067412854358GPa
S1Y1.5I8.5    34.72769595023121GPa   69.67126845659187GPa   4.055754710784585GPa
S2.5As1Ba1    47.294783705676394GPa   70.15875866227493GPa   9.034039136150941GPa
S2.5Sb3Ce1    40.407528646795GPa   65.69838458999868GPa   6.858987706911217GPa
S2.5Sr1Te1.5    40.794359976851496GPa   64.80069755483476GPa   7.187907340656599GPa
S2.66666667Te1.16666667Yb1    41.14468726672339GPa   57.77763799342315GPa   8.827465985872847GPa
S2Sn3.75Ac1    38.31310106974527GPa   61.618159758895GPa   6.679330287189691GPa
S3.5As1Sr1    47.1225975453253GPa   71.86670786307744GPa   8.6254510563159GPa
S3.5Sb1Pa2    45.97584797763323GPa   89.84610838955177GPa   5.573843595310539GPa
S3.5Sn6La1    38.374525535080984GPa   70.33639483135543GPa   5.314282404375417GPa
S3.5Sn6Nd1    33.998755874620116GPa   67.49230544445369GPa   4.0553752395895755GPa
S3.5Sn6Pr1    36.352578570063066GPa   69.01856394012337GPa   4.729994500543233GPa
S3.66666667Ca1Se1.33333333    43.796315580466505GPa   80.48648934870133GPa   5.9548239096837055GPa
S3.66666667Se1.33333333Ba1    43.58661381318181GPa   74.55703750509103GPa   6.711426493145947GPa
S3.66666667Se1.33333333Sr1    44.19327616493457GPa   77.32996198595863GPa   6.533737748732957GPa
S3Se4.5Dy1    42.32349874845351GPa   85.96212098942297GPa   4.8080269569509095GPa
S3Se4.5Gd1    42.926509122967246GPa   87.30739764275464GPa   4.860201036510415GPa
S3Se4.5Nd1    44.58916804100116GPa   89.16731468887114GPa   5.197603031967732GPa
S3Y1Pt1.5    46.902209921826376GPa   124.8291600893706GPa   3.0434435704878364GPa
S4.5Dy1Pt1.5    55.296730221892346GPa   126.67576169926615GPa   4.930783779474668GPa
S4.5Er1Pt1.5    55.942239614695026GPa   126.91663268146387GPa   5.076007951754612GPa
S4.5Se1.5Ce1    38.12224923693524GPa   77.02698110010121GPa   4.389688397774623GPa
S4.5Se1.5Pr1    38.29189927322523GPa   78.02274401581165GPa   4.336413330949374GPa
S4Eu1.33333333Pt1    46.58702863653587GPa   74.09974391411448GPa   7.993843333140303GPa
S4Eu1.66666667Au1    45.86745346843334GPa   66.53240148835512GPa   9.134496929665584GPa
S4Sc1.66666667Au1    47.22096558166989GPa   117.12927026356088GPa   3.5886755052083714GPa
S4Se1Yb1.33333333    40.95925664348993GPa   62.110957216482184GPa   7.782042803626053GPa
S4Yb1.33333333Pt1    49.556553377039975GPa   77.13715025603463GPa   8.690524994493883GPa
S5.5Cl1Ca2    49.34094907635455GPa   73.22282990047708GPa   9.330274363346327GPa
S5.5Cl1Hf2    68.729956546552GPa   134.3271634812428GPa   7.846001240769947GPa
S5.5Cl1Ho2    55.38033665503028GPa   81.41505557963151GPa   10.33811728627186GPa
S5.5Cl1La2    51.9845317327419GPa   71.8492543319943GPa   10.815768721463781GPa
S5.5Pd1Ac3    37.66524332742603GPa   73.42180498998673GPa   4.652278075952252GPa
S5.5Sc3Te1    56.00852641453276GPa   84.06219498384391GPa   10.10488377295616GPa
S5.5Se2La1    45.31202042217065GPa   91.72752252391129GPa   5.157553940242664GPa
S6Cl1Ba2.5    46.008526224863644GPa   71.06307719767887GPa   8.29503964007471GPa
S6Ti1Pu2.5    64.57700550500712GPa   77.2724258061263GPa   15.566412513411748GPa
S6V1Sr3.5    59.28497135187084GPa   71.87867724852843GPa   14.391046025866732GPa
Sb2Te1Ac1.33333333    40.176084172164366GPa   64.20503136873529GPa   7.0262225369491595GPa
Sc1Se2.5Te1    39.296710418941586GPa   61.89022599512408GPa   7.067631254953769GPa
Se1.5Cs1Pb1    12.64247816384481GPa   35.76267764084819GPa   -0.38644047839355533GPa
Se1.5Sb2Eu1    39.19478286954622GPa   62.32472529130457GPa   6.940150517622008GPa
Se1.5Sn1.5Pr1    31.970449813954918GPa   47.6206610221329GPa   6.524526736252067GPa
Se1Sb2.66666667Er1.33333333    42.45756957788392GPa   77.22640003133257GPa   5.900312881381982GPa
Se1Sb2.66666667Lu1.33333333    40.89191680033441GPa   77.30149676450095GPa   5.322885236780905GPa
Se1Sb2.66666667Tm1.33333333    41.16863288515904GPa   76.59726304724802GPa   5.512646569082882GPa
Se1Sb3.33333333Nd1.33333333    40.42549519227121GPa   67.16515863663038GPa   6.615051169656011GPa
Se1Sb4.5Dy2.5    42.70180777352014GPa   81.39030064840506GPa   5.454602240342313GPa
Se1Sb4.5Tb2.5    42.75757933341566GPa   72.91743688467369GPa   6.637075748767344GPa
Se2.5Cs2Bi1    11.612858177438918GPa   38.57728234955681GPa   -0.9394168295871035GPa
Se2.5Sr1Te1.5    32.65118340149366GPa   56.144111156608666GPa   5.1514840836735125GPa
Se2.5Te1.5Ba1    33.78917541539346GPa   54.73581901544532GPa   5.91778249745915GPa
Se2.5Y1Te1    35.89939904225619GPa   59.58153079086749GPa   5.981054983071154GPa
Se2.66666667Pt1.16666667Ac1    34.64809334989664GPa   120.09633000355832GPa   0.7163571806529316GPa
Se2.66666667Te1.16666667Dy1    34.04634196552594GPa   57.77340418507145GPa   5.483829588811929GPa
Se2.66666667Te1.16666667Er1    34.627502591480926GPa   57.780901370179855GPa   5.7382910170702175GPa
Se2.66666667Te1.16666667Eu1    30.244612297621675GPa   53.706138322844254GPa   4.5065309620683145GPa
Se2.66666667Te1.16666667Tm1    34.58396525224871GPa   56.803313846505255GPa   5.894838113162741GPa
Se3.5Lu1Ir1    52.14640759380567GPa   128.8786754005007GPa   4.012081643878101GPa
Se3Pm1.33333333Pt1    36.579859862916344GPa   134.97379166167013GPa   0.5655613781449245GPa
Se4.5Br1Pu2    33.46873178223102GPa   55.25235207069347GPa   5.674041360531588GPa
Se4.5Er1Ir2    51.162417492617614GPa   132.5800865117703GPa   3.5605385604569584GPa
Se4.5Eu1Pt3    41.33134163967247GPa   124.63690055331966GPa   1.8494663926780515GPa
Se4.5Ho1Ir2    51.72346256215471GPa   131.33369709378917GPa   3.7616330486337635GPa
Se4.5Ir1Ac2    36.2131630444429GPa   115.42022009253198GPa   1.206983533478101GPa
Se4.5Sb1Pu3    33.316242336533065GPa   61.4400160486776GPa   4.599819059526723GPa
Se4.5Tm1Ir2    51.41068070656203GPa   132.04679636600022GPa   3.64778592198319GPa
Se4Te1Yb1.33333333    32.96289352061237GPa   55.649095454152324GPa   5.374877386694148GPa
Se5.5Er2Pa1    44.964583193613755GPa   124.26710423522184GPa   2.6418446174493795GPa
Se5.5Hg1Ac3    34.58696482002706GPa   65.02999840684281GPa   4.594134234070722GPa
Se5.5I1Dy2    36.891834056049476GPa   63.90447708777057GPa   5.6800249631876465GPa
Se5.5I1Pu2    33.88068220278583GPa   55.66540003217269GPa   5.785392549430242GPa
Se5.5I1Yb2    34.060223538761335GPa   57.750894085875544GPa   5.493773079694396GPa
Se5.5Nb1Lu3    48.46741389207036GPa   142.70536929669723GPa   2.473930899172699GPa
Se5.5Sn1Pa3    37.0284788010706GPa   99.58115644930807GPa   2.1992795078133973GPa
Si1.16666667Br2.66666667Sr1    48.20019600536722GPa   65.2913451565003GPa   10.53317121262638GPa
Si1.16666667Cl2.66666667Ba1    61.10127250999889GPa   85.52814978285707GPa   11.961687277724225GPa
Si1.33333333Cl1.33333333V1    71.84581440594174GPa   113.70574398316012GPa   11.24784448940776GPa
Si1.5Cl1Ga1    49.225242446903295GPa   67.83829931506448GPa   10.427464199371565GPa
Si1.5Cl1Sc1    61.7761237194945GPa   95.35606487239983GPa   10.430207065314804GPa
Si1.5Cl2Hf1    69.47407645002919GPa   109.02824960037742GPa   11.109392076723797GPa
Si1.5Cl2Zr1    69.42782370773755GPa   98.40948808168308GPa   12.887959404190527GPa
Si1.5Cl3Sm1    62.037688840351GPa   96.24426293825383GPa   10.384187620104308GPa
Si1.5S1.5Nd1    61.07882035337063GPa   87.52664944026608GPa   11.553381521876315GPa
Si1.5Se1.5Y1    55.515762126114296GPa   114.64104282661282GPa   5.975376250803508GPa
Si1Cl1.33333333Pb2.66666667    37.91176111922144GPa   62.58111577036752GPa   6.3312458252309GPa
Si1Cl2.66666667Pa1.33333333    62.67402004018994GPa   106.06642944431894GPa   9.161648552421406GPa
Si1S3Ce2.5    56.37824999100814GPa   74.03609225800484GPa   12.380907382730664GPa
Si1Sb2.66666667Ho1.33333333    48.52077308632748GPa   81.09344840168083GPa   7.624775952258341GPa
Si1Sb2.66666667Tm1.33333333    48.18002509456453GPa   86.61187084842012GPa   6.716190877825396GPa
Si1Se3Ce2.5    47.44714784257434GPa   72.55089469027557GPa   8.636615831219217GPa
Si2.5S3Hf1    70.2461228652647GPa   107.4218481729565GPa   11.637734653503609GPa
Si2.66666667Cl1.33333333Sn1    49.580585162064125GPa   94.23759674255031GPa   6.256773164874762GPa
Si2As1.33333333Hf1    65.40429087055448GPa   157.39645330424963GPa   5.2591407452628065GPa
Si2S1Er1.33333333    67.6895037089259GPa   100.7496095673353GPa   11.78428019000502GPa
Si2S1Gd1.33333333    67.47834930649358GPa   101.24810926519194GPa   11.618772481437553GPa
Si2S1Lu1.33333333    67.58237002816934GPa   99.60916360192253GPa   11.940924484119977GPa
Si2S1Pr1.33333333    55.28915489261661GPa   85.56995774422731GPa   9.547210076251863GPa
Si2S1Sm1.33333333    55.80725973732306GPa   89.25036214336549GPa   9.141112581355925GPa
Si2S1Tm1.33333333    67.17799098821496GPa   99.2523967278977GPa   11.846580178713673GPa
Si2S1Y1.33333333    57.69668127119585GPa   98.98968441760168GPa   8.402746734774578GPa
Si2Se1Tm1.33333333    51.854640979917356GPa   110.2598506017133GPa   5.334008359009799GPa
Si3.75Cl2Ta1    70.8096574813791GPa   139.3915250875589GPa   7.944244060061884GPa
Si4.5Br3Bi1    45.093732242152335GPa   104.28034089935791GPa   3.961567480169994GPa
Si4.5Cl2Cr1    63.474025638462074GPa   130.8792746461214GPa   6.7240486306200005GPa
Si4.5Cl3In1    57.80323393357743GPa   103.70605519367693GPa   7.833410040059853GPa
Si4.5S2.5Dy1    61.61164837570893GPa   103.33083324988738GPa   9.168561440891676GPa
Si4.5S2.5Ho1    63.90467870693114GPa   103.67067103652245GPa   9.924757163996535GPa
Si5.5S3Zr1    65.32942942087017GPa   101.84482595525643GPa   10.716946939195518GPa
Si6S3.5La1    62.05544024055426GPa   92.47250235622786GPa   11.032139641612876GPa
Si6S3.5Tb1    60.69507269765011GPa   100.21720644693832GPa   9.284621877106757GPa
Te6.5I1Nd2    38.683383997068695GPa   65.28485348615763GPa   6.2003611078203065GPa
Te6.5I1Pr2    37.53357707831085GPa   60.94265294361678GPa   6.457558411604245GPa
Te6.5I1Sm2    38.60291459788575GPa   65.16931792056825GPa   6.1858161455949645GPa
Ti1Br1.33333333Sn1.33333333    36.77677166991096GPa   60.05154597387585GPa   6.284069108318979GPa
Ti3Se4.5Ac1    57.48799297283404GPa   143.37694288777914GPa   4.345258568849126GPa
Ti3Se4.5Dy1    55.955100875189636GPa   143.16657295092875GPa   4.017039693790736GPa
Ti3Se4.5Er1    55.524912417368185GPa   148.68799276578358GPa   3.6228272560873966GPa
Ti3Se4.5Gd1    57.3319142852912GPa   143.19462715788902GPa   4.321186783648736GPa
Ti3Se4.5Ho1    54.89265349453988GPa   144.26557744487235GPa   3.724454818463424GPa
Ti3Se4.5La1    57.89797919676637GPa   135.15627751956546GPa   4.96940491578089GPa
Ti3Se4.5Lu1    54.819193351147696GPa   149.76777747365458GPa   3.4212158601077824GPa
Ti3Se4.5Pr1    56.06082172329869GPa   133.69513092690386GPa   4.627322422434314GPa
Ti3Se4.5Sm1    60.42335021910495GPa   143.38021914836855GPa   5.015894847691426GPa
Ti3Se4.5Tm1    49.455519466439GPa   148.26615980791317GPa   2.4232263062453905GPa
V1Se3Pr1.33333333    49.669296424513966GPa   121.983764790531GPa   3.8657987860510747GPa
V1Se5.5Er3    50.0845589576139GPa   132.7290717370314GPa   3.311607334742937GPa
V1Se5.5Ho3    48.504954685582305GPa   132.00141817405634GPa   3.004925837692782GPa
V3.5Br3Sn1    51.88181622799734GPa   131.5850474085651GPa   3.782814931447713GPa
Zr1Ru1.33333333Sb2.66666667    58.564524035817406GPa   125.85956410064641GPa   5.83816019587862GPa
